,job_title,job_desc,company,category
224,"Consulting Engineer. Customer Delivery - BCS - Routing, Switching & Wireless Technology (5+ Years)","
typically requires be/b.tech/bsc computer science or equivalent 6+ plus years of meaningful work experience.
knowledge of at least one customer vertical / it industry
ccna is a must, ccnp/ccie certification would be a plus.
network automation skills (python/ ansible/ golang/ splunk) preferred
expertise
routing & switching:
should have knowledge on routing and switching technologies like igp, ospf, egp, bgp, stp, rstp, vtp, vss, vpc, vdc, mstp, lacp, vlan
knowledge of emerging technologies like sda/ sdwan preferred
wireless:
good technical knowledge in cisco/ meraki products including wireless controller, rf tools, access points, wlan.
good on cmx, hyper-location, ble products/technologies and applications or equivalent 3rd party solutions.
service provider
good experience with cisco routing products such as 7600, gsr, isr, asr9k, crs, nexus 7k
experience working on internet service provider infrastructure
experience and in-depth knowledge of industry standard routing protocols (bgp, ospf), mpls, mpls l2 vpn, mpls l3 vpn, qos.
datacenter
knowledge on data center, cloud and virtualization industry, aci, nexus products
experience with virtualization (openstack / vmware vsphere / microsoft hyper v / red hat kvm / linux containers etc)
experienced knowledge on lan sw technologies like stp, rstp, vtp, vss, vpc, vdc, mstp, lacp, vlan, vxlan-evpn.
knowledge of cisco switching platforms like cat 6500, 6800, 4500, 3850, nexus 7k, nexus 6k, nexus 5k, nexus 3k and nexus9k.
knowledge of nexus switches and ucs products, python or other programming languages
leadership / autonomy
receives limited supervision. receives little instruction on routine work and new assignments. provides guidance and mentoring to other engineers. translates team goals into work assignments.
being a trusted advisor & mentor. emphasis is on the facilitation of processes, solutions.
",Cisco,Marketing
225,Tier 2 Data Center Infrastructure Engineer,"ets
bs in a technical field and 2+ years network operations centre or technical assistance centre
2-3 years’ experience acting as a liaison with external/internal customers
solid understanding of routing and switching protocols (eigrp, ibgp, ebgp, static routing, sdwan, acl, qos), cisco firewalls (asa, ftd, acl, nat, vpn, ise ) and experience working with isps
knowledge on cisco data center compute and storage platforms like ucs blade & rack servers, mds, hyperflex, vmware, cisco nexus (including aci mode and supporting apic), catalyst switches, asr routers, firepower threat defense
great teammate with good communication skills in both written and spoken format
ability to prioritize while handling customer commitments.
desired skills
experience with python or other scripting languages
experience with splunk or data-analytics platforms
experience with netbackup or other backup platforms
",Cisco,Marketing
226,High Touch Engineer - R&S - XR/XE,"
·         bachelor’s degree in engineering (telecommunications engineering, computer science, electrical engineering)
·         10 years' experience in networking/ telecommunications industry.
·         ccie r&s or sp
·         at least 5 years' experience troubleshooting routing/switching and xr/xe across cisco platforms.
·         excellent executive presentation, communication / interpersonal engagement skills.
·         strong analytical and troubleshooting skills
·         proven crisis management skills, and the ability to excel under pressure.
·         fluent english language skills. 
·        fluent spanish language skills
  highly desired skills
·         excellent written and verbal communication.
·         demonstrated excellence in customer-interaction, assertive leadership.
·         ability to function effectively in ambiguous circumstances. key involvement in ca and cross-functional teams to resolve major customer issues. leads team collaboration extending beyond workgroup.
·         strong routing & switching and xr/xe knowledge, as this position will primarily focus on supporting cisco's routing & switching products.
·         strong documentation skills - to be utilized for case management, knowledge capture, defect management and trainings.
·         very strong problem solving skills.
·         ability to drive recreates remotely-- many issues result in the engineer needing to perform a recreation of the customer problem in order to isolate the issue and resolve.
",Cisco,Marketing
227,High Touch Engineer - SP Mobility - ASR5K,"
at least 5 years of experience solving packet core issues across cisco platforms running staros
minimum 8 years of overall networking experience, including configuring, analyzing & fixing complex networks
typically requires bs in cs or ee or equivalent
desired skills
strong staros knowledge as this position will primarily focus on supporting cisco's mobility platforms.
knowledge of system architecture on asr5k and the ability to independently troubleshoot complex issues.
knowledge of system architecture on
cisco virtual packet core infrastructure
and the ability to independently troubleshoot complex issues.
strong documentation skills to be utilized for case management, knowledge capture, defect management and trainings.
very strong problem solving skills
ability to drive recreates remotely
validated crisis management skills, and the ability to excel under pressure.
demonstrated excellence in customer interaction, written and verbal communication, and assertive leadership.
ccie is a must
.
",Cisco,Marketing
228,1373759 Customer Delivery Technical Leader,"
the candidate has 7+ years of experience as a senior network engineer supporting cisco technologies/products in large scale enterprise environments, with a deep understanding of data networks and solid foundation in enterprise routing and switching technologies. large-scale enterprise design and deployment experience is desired. candidate should be ccie level, preferably in enterprise networking – routing and switching. military veterans who meet these requirements are encouraged to apply.  
must have skills:
ccie level experience with cisco enterprise network routing and switching platforms.
subject matter expert in routing protocols and enterprise networking concepts and design.
ability to lead, articulate a vision, influence and guide teams in dynamic strategic environments through design, deployment, analysis and troubleshooting of complex networks.
capability to anticipate issues, evaluate risks, and proactively collaborate and lead resolution
significant experience with end-to-end architecture/design work across multiple technology areas, as well as strong analytical and problem-solving skills and ability to troubleshoot complex technical problems
strong communication, consulting and customer relationship building skills with ability to work autonomously and thrive in a transformational environment
ability to travel to customer sites and work onsite 3-4 days per week.
",Cisco,Marketing
229,Technical Consulting Engineer- ID 1369977,"
you will act as a focal point for high impact, large account problem resolution.
work on complex problems where analysis of situations requires in-depth evaluation of factors.
participate in daytime and night/weekend on-call rotation.
solve sophisticated enterprise networks to quickly resolve downtime and outages.
build methods of procedure (mop) and action plans for post-sales projects develop expertise in specific areas (i.e. technology, product). transfer this skill in order to mentor colleagues and/or customers via presentations or documentation (technical tips, etc...).
handle issues/customers by setting expectations and meeting/exceeding those expectations to achieve the highest level of customer satisfaction.
effectively communicate issues to engineers within the support team, and resolutions/work-around to the customer.
receive minimal direction, no instruction on routine work, and general instruction on new assignments.
perform ad hoc analyses and tasks as assigned.
provide mentorship and leadership to less experienced engineers.
may require some travel to customer locations in this role.

qualifications
minimum of 1-2+ years' experience in network support
strong practical knowledge of troubleshooting routing and switching protocols bgp, isis, and stp
strong practical knowledge of protocols including multicast, hsrp, tcp/ip, ipsec, and wlan
strong practical knowledge of cisco platforms including nexus, catalyst, asr and isr series routers
validated crisis management skills
strong analytical, problem solving, verbal communication skills and interpersonal skills
prior experience in support of remote customer networks required
exposure to engineering/computer science/it educational degree courses is a plus
python programming skills and itil certifications is a plus
#wearecisco, where each person is unique, but we bring our talents to work as a team and make a difference powering an inclusive future for all.
we embrace digital, and help our customers implement change in their digital businesses. some may think we’re “old” (36 years strong) and only about hardware, but we’re also a software company. and a security company. we even invented an intuitive network that adapts, predicts, learns and protects. no other company can do what we do – you can’t put us in a box!
but “digital transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)
day to day, we focus on the give and take. we give our best, give our egos a break, and give of ourselves (because giving back is built into our dna.) we take accountability, bold steps, and take difference to heart. because without diversity of thought and a dedication to equality for all, there is no moving forward.
so, you have colorful hair? don’t care. tattoos? show off your ink. like polka dots? that’s cool. pop culture geek? many of us are. passion for technology and world changing? be you, with us! ",Cisco,Marketing
230,ICT Structural Test Engineer,,Cisco,Marketing
231,"Technical Consulting Engineer - Security |5+ years | Firewall , VPN , AAA , ASA and Firepower","



skills/competencies 
• experience in cisco security technologies like firewall , vpn , aaa and firepower
• expertise in trouble shooting complex security related issues.
• excellent knowledge of cisco asa , firepower , ise
• customer facing experience is mandatory.
• good communication skills and ability to convince and build social relationship.
• ability to work with a multi-functional and geographically diverse team is expected.
• ccie security – mandatory.
• solve problems creatively and multi-task in a fast-paced and rapidly evolving environment. 
• ability to assertively communicate and demonstrate technical leadership on troubleshooting scenarios , especially over webex / telephonic customer conversations.
  ",Cisco,Marketing
232,1363767 Customer Delivery Technical Leader,"
typically requires bs in a technical field (cs/ee preferred) or equivalent plus 8+ years related experience.
expert level (e.g. ccie) or equivalent relevant certification desired.
cissp, security+ or equivalent required.
cisco devnet certification is preferred.
has moderate to advanced knowledge of software programmability, automation, orchestration, virtualization and/or security.
ability to apply critical thinking to function effectively in ambiguous circumstances.
successfully communicates difficult concepts. guides, influences and persuades others either internally and externally.
client facing experience. ability to be onsite 3-4 days/week at the customer location.
in depth knowledge in one or more of the following technical domains:
uc/collaboration:
domain expert level of knowledge within cisco’s core collaboration technologies consisting of cisco unified communication manager, cisco call manager express, cisco unity express, cisco unity connection, cisco im&p, cisco jabber.
experience with gateway protocols (mgcp/h.323/sip/sccp) in addition to well versed knowledge working with pstn connections (fxs/fxo/t1/pri/sip/cube) is required. acceptable candidate should be able to lead technical discussions surrounding core cisco uc applications consisting of configuration, implementation, troubleshooting and day to day maintenance.
the candidate should have experience within enterprise uc environments both in troubleshooting complex scenarios and collaborating with the client and other team members to reach outcomes the meet the client’s needs.
route switch:
experienced in providing complex design recommendations integrating new features and new applications to senior leadership teams. advocate for the customer’s best interest and promote cisco.
have route/switch advanced knowledge and experience with the following areas: cisco routing & switching platforms, datacenter switching platforms, ip routing, internetworking, mpls, lan switching, multicast, route redistribution
familiarity with features, examples include: mpls (l2/l3 vpn/vrf-lite) and mpls-te, bgp, isis, ospf, eigrp, inter-as, qos, ipv6, ip slas, rpvst+, mst, pim, dmvpn, getvpn, netflow, pfr
data center:
must have knowledge of data center networking and various cisco components (nexus, ucs, etc.) that can deliver these capabilities
vpc, fabricpath, stp
data center layer 2 overlays for example vxlan, otv, evpn
network management protocols for example ptp, ntp, dns, dhcp
traffic management for example queuing, policing, shaping
layer 2 security features for example port security, macsec, acl, private vlans
routing protocols and features for example ospf, isis, mbgp, ibgp, pbr, bfd
layer 3 overlay protocols for example otv, lisp
multicast protocols for example pim, igmp, rp, bsr
layer 3 security features for example copp, acl's, dai, ip source guard
monitoring services for example netflow
policy driven external fabric connectivity for example l2/l3 connectivity
security:
candidate must have advanced knowledge and experience with the following areas: system hardening and availability, threat identification and mitigation, intrusion prevention and content security, identity management, asa firewall/vpn, ios firewall and confidentiality and secure access (pki, ike, rsa, etc.)
has experience with ise, firepower, steathwatch, asa, firewall and/or ips
",Cisco,Marketing
233,Sales Operations Analyst,"cisco meraki knows that technology can connect us, empower us, and drive us. by simplifying powerful technology, we can free passionate people to focus on their mission. as the fastest growing cloud-managed networking team in the world, our products and technology architecture are changing the face of enterprise networking and making cloud-managed it a reality. as part of an entrepreneurial team in this rapidly growing business, you will shape the future of our business and the experiences of our employees and customers.
we’re looking for a proactive, data-driven sales operations analyst to join our dynamic and growing sales operations team. as a sales operations analyst, you’ll be a thought partner for our sales team, developing and delivering insights, and driving efficiency, scale, and productivity for a global organization. in this highly collaborative role, you will test your process improvement and strategy skills by building and improving upon existing operations, documentation, and systems organization. good communication comes naturally to you when providing these insights to sales leaders, as you’ll act as a subject matter expert for sales dashboards to help leaders drive their business. you’ll hone your ability to handle large projects as meraki continues to rapidly expand, resulting in the need for new sales processes and tools.
what you will do:
lead and improve upon existing sales and sales operations process
build and handle rep territory and lead routing rules in salesforce.com
produce & automate weekly, monthly and quarterly reporting as required
develop and improve the functional areas of data management, forecasting, sales opportunities, dashboards and reports
work cross functionally to integrate cisco data and systems into crm
manage salesforce user requests, system troubleshooting, and system escalations
mentor teammates and help develop peers
work with leadership on ad-hoc strategic operational projects
perform monthly revenue and account audits
analyze sales representative efficiency and effectiveness and make tool and process improvement recommendations
you are:
curious and a quick learner who loves a fast-paced and ambiguous environment.
creative, you think about the team and business first, and stay engaged through challenging moments.
a good communicator and can take complicated ideas and share them back clearly and simply.
collaborative, committing to finding the best solution, and working across teams toward a shared outcome.
accountable, managing your failures, taking pride in learning from them, and finding a way forward that comes naturally to you.
you have:
4+ years relevant experience in sales operations
experience with technical aspects of salesforce, particularly in reporting and hierarchy management
can project manage process improvement initiatives from fruition to execution
ability to think globally and strategically, then roll up sleeves to execute
ability to prioritize tasks efficiently and solve problems independently
high degree of attention to detail
energetic, personable, and comfortable working under tight deadlines
demonstrated ability to build collaborative relationships with other departments
excel pro
cisco is an affirmative action and equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, national origin, genetic information, age, disability, veteran status, or any other legally protected basis. cisco will consider for employment, on a case by case basis, qualified applicants with arrest and conviction records.
at cisco meraki, we’re challenging the status quo with the power of diversity, inclusion, and collaboration. when we connect different perspectives, we can imagine new possibilities, inspire innovation, and release the full potential of our people. we’re building an employee experience that includes appreciation, belonging, growth, and purpose for everyone.",Cisco,Marketing
234,1352809 Customer Delivery Technical Leader,"
typically requires bs in a technical field (cs/ee preferred) or equivalent plus 8+ years related experience.
expert level (e.g. ccie) or equivalent relevant certification desired.
cissp, security+ or equivalent required.
cisco devnet certification is preferred.
has moderate to advanced knowledge of software programmability, automation, orchestration, virtualization and/or security.
ability to apply critical thinking to function effectively in ambiguous circumstances.
successfully communicates difficult concepts. guides, influences and persuades others either internally and externally.
client facing experience. ability to be onsite 3-4 days/week at the customer location.
in depth knowledge in one or more of the following technical domains:
uc/collaboration:
domain expert level of knowledge within cisco’s core collaboration technologies consisting of cisco unified communication manager, cisco call manager express, cisco unity express, cisco unity connection, cisco im&p, cisco jabber.
experience with gateway protocols (mgcp/h.323/sip/sccp) in addition to well versed knowledge working with pstn connections (fxs/fxo/t1/pri/sip/cube) is required. acceptable candidate should be able to lead technical discussions surrounding core cisco uc applications consisting of configuration, implementation, troubleshooting and day to day maintenance.
the candidate should have experience within enterprise uc environments both in troubleshooting complex scenarios and collaborating with the client and other team members to reach outcomes the meet the client’s needs.
route switch:
experienced in providing complex design recommendations integrating new features and new applications to senior leadership teams. advocate for the customer’s best interest and promote cisco.
have route/switch advanced knowledge and experience with the following areas: cisco routing & switching platforms, datacenter switching platforms, ip routing, internetworking, mpls, lan switching, multicast, route redistribution
familiarity with features, examples include: mpls (l2/l3 vpn/vrf-lite) and mpls-te, bgp, isis, ospf, eigrp, inter-as, qos, ipv6, ip slas, rpvst+, mst, pim, dmvpn, getvpn, netflow, pfr
data center:
must have knowledge of data center networking and various cisco components (nexus, ucs, etc.) that can deliver these capabilities
vpc, fabricpath, stp
data center layer 2 overlays for example vxlan, otv, evpn
network management protocols for example ptp, ntp, dns, dhcp
traffic management for example queuing, policing, shaping
layer 2 security features for example port security, macsec, acl, private vlans
routing protocols and features for example ospf, isis, mbgp, ibgp, pbr, bfd
layer 3 overlay protocols for example otv, lisp
multicast protocols for example pim, igmp, rp, bsr
layer 3 security features for example copp, acl's, dai, ip source guard
monitoring services for example netflow
policy driven external fabric connectivity for example l2/l3 connectivity
security:
candidate must have advanced knowledge and experience with the following areas: system hardening and availability, threat identification and mitigation, intrusion prevention and content security, identity management, asa firewall/vpn, ios firewall and confidentiality and secure access (pki, ike, rsa, etc.)
has experience with ise, firepower, steathwatch, asa, firewall and/or ips
",Cisco,Marketing
235,Technical Consulting Engineer (Korean speaking),"
?korean business level & english moderate in verbal and written.
?bachelor+ degree in a technical field (computer science or engineering preferred)
?2 to 5 years technical support experience in network related area (server, router, switching, firewall, vpn, security and etc.)
?commitment and ability to resolve complex technical problems, multitask, and be dedicated to customer success
?innate crisis management skills and ability to handle critical customer issues/problems
?experience interacting with customer or in a client facing role.
desired skills
?ccna/mcse/rhce certification is preferred
? troubleshooting experience using finisar, wireshark, or other protocol analyzer
? programming skills (python, ruby, c, c++, linux, shell scripting)
#wearecisco, where each person is unique, but we bring our talents to work as a team and make a difference powering an inclusive future for all.
we embrace digital, and help our customers implement change in their digital businesses. some may think we’re “old” (36 years strong) and only about hardware, but we’re also a software company. and a security company. we even invented an intuitive network that adapts, predicts, learns and protects. no other company can do what we do – you can’t put us in a box!
but “digital transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)
day to day, we focus on the give and take. we give our best, give our egos a break, and give of ourselves (because giving back is built into our dna.) we take accountability, bold steps, and take difference to heart. because without diversity of thought and a dedication to equality for all, there is no moving forward.
so, you have colorful hair? don’t care. tattoos? show off your ink. like polka dots? that’s cool. pop culture geek? many of us are. passion for technology and world changing? be you, with us! ",Cisco,Marketing
236,Systems Application Engineer - Acacia,", experience, skills and education:

a bachelors or masters degree majoring in electrical, electronic, communications or computer engineering, optics or physics.
3 or more years of experience in asic/ic design and/or telecommunications systems design.
excellent written and verbal communications skills with a knack for solving challenging problems.
experience collaborating with customers supporting optical communications products or systems.
good organization and program management skills.
demonstrated ability to author and contribute to highly technical documents and materials including python scripts, application notes, manuals, specifications and technology presentations.


#wearecisco, where each person is unique, but we bring our talents to work as a team and make a difference powering an inclusive future for all. 

we embrace digital, and help our customers implement change in their digital businesses. some may think we’re “old” (36 years strong) and only about hardware, but we’re also a software company. and a security company. we even invented an intuitive network that adapts, predicts, learns and protects. no other company can do what we do – you can’t put us in a box! 

but “digital transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.) 

day to day, we focus on the give and take. we give our best, give our egos a break, and give of ourselves (because giving back is built into our dna.) we take accountability, bold steps, and take difference to heart. because without diversity of thought and a dedication to equality for all, there is no moving forward. 

 ",Cisco,Marketing
237,1297752 Customer Delivery Consulting Engineer,"
typically requires bsc computer science or equivalent plus 5-8 years of relevant work experience. advanced degree strongly preferred.
expert level (e.g. ccie) or equivalent relevant certification desired
cissp, security+ or equivalent required
cisco devnet certification is preferred
has working knowledge of software programmability, automation, orchestration and/or virtualization.
excellent written and verbal communication, interpersonal and presentation skills. ability to function in ambiguous circumstances. possesses consulting skills including ability to build relationships with customers, engineers, managers level & above.
demonstrates expertise on broad range of technologies and delivery methods.
client facing experience. ability to be onsite 3-4 days/week at the customer location.
in depth knowledge in one or more of the following technical domains:
uc/collaboration:
domain expert within cisco’s core collaboration technologies consisting of cisco unified communication manager, cisco call manager express, cisco unity express, cisco unity connection, cisco im&p, cisco jabber.
experience with gateway protocols (mgcp/h.323/sip/sccp) in addition to well versed knowledge working with pstn connections (fxs/fxo/t1/pri/sip/cube) is required. acceptable candidate should be able to lead technical discussions surrounding core cisco uc applications consisting of configuration, implementation, troubleshooting and day to day maintenance.
the candidate should have experience within enterprise uc environments both in troubleshooting complex scenarios and collaborating with the client and other team members to reach outcomes the meet the client’s needs.
route switch:
experienced in providing complex design recommendations integrating new features and new applications to senior leadership teams. advocate for the customer’s best interest and promote cisco.
have route/switch advanced knowledge and experience with the following areas: cisco routing & switching platforms, datacenter switching platforms, ip routing, internetworking, mpls, lan switching, multicast, route redistribution
familiarity with features, examples include: mpls (l2/l3 vpn/vrf-lite) and mpls-te, bgp, isis, ospf, eigrp, inter-as, qos, ipv6, ip slas, rpvst+, mst, pim, dmvpn, getvpn, netflow, pfr
data center:
must have knowledge of data center networking and various cisco components (nexus, ucs, etc.) that can deliver these capabilities
vpc, fabricpath, stp
data center layer 2 overlays for example vxlan, otv, evpn
network management protocols for example ptp, ntp, dns, dhcp
traffic management for example queuing, policing, shaping
layer 2 security features for example port security, macsec, acl, private vlans
routing protocols and features for example ospf, isis, mbgp, ibgp, pbr, bfd
layer 3 overlay protocols for example otv, lisp
multicast protocols for example pim, igmp, rp, bsr
layer 3 security features for example copp, acl's, dai, ip source guard
monitoring services for example netflow
policy driven external fabric connectivity for example l2/l3 connectivity
security:
candidate must have advanced knowledge and experience with the following areas: system hardening and availability, threat identification and mitigation, intrusion prevention and content security, identity management, asa firewall/vpn, ios firewall and confidentiality and secure access (pki, ike, rsa, etc.)
has experience with ise, firepower, steathwatch, asa, firewall and/or ips
",Cisco,Marketing
238,1297708 Customer Delivery Technical Leader,"
typically requires bs in a technical field (cs/ee preferred) or equivalent plus 8+ years related experience.
expert level (e.g. ccie) or equivalent relevant certification desired.
cissp, security+ or equivalent required.
cisco devnet certification is preferred.
has moderate to advanced knowledge of software programmability, automation, orchestration, virtualization and/or security.
ability to apply critical thinking to function effectively in ambiguous circumstances.
successfully communicates difficult concepts. guides, influences and persuades others either internally and externally.
client facing experience. ability to be onsite 3-4 days/week at the customer location.
in depth knowledge in one or more of the following technical domains:
uc/collaboration:
domain expert level of knowledge within cisco’s core collaboration technologies consisting of cisco unified communication manager, cisco call manager express, cisco unity express, cisco unity connection, cisco im&p, cisco jabber.
experience with gateway protocols (mgcp/h.323/sip/sccp) in addition to well versed knowledge working with pstn connections (fxs/fxo/t1/pri/sip/cube) is required. acceptable candidate should be able to lead technical discussions surrounding core cisco uc applications consisting of configuration, implementation, troubleshooting and day to day maintenance.
the candidate should have experience within enterprise uc environments both in troubleshooting complex scenarios and collaborating with the client and other team members to reach outcomes the meet the client’s needs.
route switch:
experienced in providing complex design recommendations integrating new features and new applications to senior leadership teams. advocate for the customer’s best interest and promote cisco.
have route/switch advanced knowledge and experience with the following areas: cisco routing & switching platforms, datacenter switching platforms, ip routing, internetworking, mpls, lan switching, multicast, route redistribution
familiarity with features, examples include: mpls (l2/l3 vpn/vrf-lite) and mpls-te, bgp, isis, ospf, eigrp, inter-as, qos, ipv6, ip slas, rpvst+, mst, pim, dmvpn, getvpn, netflow, pfr
data center:
must have knowledge of data center networking and various cisco components (nexus, ucs, etc.) that can deliver these capabilities
vpc, fabricpath, stp
data center layer 2 overlays for example vxlan, otv, evpn
network management protocols for example ptp, ntp, dns, dhcp
traffic management for example queuing, policing, shaping
layer 2 security features for example port security, macsec, acl, private vlans
routing protocols and features for example ospf, isis, mbgp, ibgp, pbr, bfd
layer 3 overlay protocols for example otv, lisp
multicast protocols for example pim, igmp, rp, bsr
layer 3 security features for example copp, acl's, dai, ip source guard
monitoring services for example netflow
policy driven external fabric connectivity for example l2/l3 connectivity
security:
candidate must have advanced knowledge and experience with the following areas: system hardening and availability, threat identification and mitigation, intrusion prevention and content security, identity management, asa firewall/vpn, ios firewall and confidentiality and secure access (pki, ike, rsa, etc.)
has experience with ise, firepower, steathwatch, asa, firewall and/or ips
",Cisco,Marketing
239,Recruiting Coordinator - Test req for India,jd - test,Cisco,Marketing
240,Customer Delivery Architect - Germany," 
  we are looking for a architect to provide leadership on customer projects in the field of design, implementation, performance engineering and automation. 
we need a creative problem solver, responding to customers’ demands to deploy and support cisco’s newest technologies and products. you are well positioned to become a trusted advisor, capable of building solid, long-term relationships with customers. our cx engineers are recognized technology gurus and cisco will help you continuously enhance your skills and expertise to lead technology/solutions. 
demonstrable experience of 7 to 10 years in network engineering positions
background in data networks and familiar with key cisco technologies and protocols
professional level (e.g. ccnp, ccie) or equivalent relevant certification and skills
you have experience in providing technical leadership in the field of networking related projects
you have a good understanding of automation technologies (.e.g. ansible, terraform) and can articulate the value of network automation  
operational experience including network management, network availability, and capacity management 
eager to develop yourself and learn new technologies and delivery methods 
willing to travel for customer projects, training and internal meetings (25-35%) 
fluent in spoken and written german and good english language skills (level b2 to c1) 

we are cisco

#wearecisco, where each person is unique, but we bring our talents to work as a team and make a difference. here’s how we do it.

we embrace digital, and help our customers implement change in their digital businesses. some may think we’re “old” (30 years strong!) and only about hardware, but we’re also a software company. and a security company. an ai/machine learning company. we even invented an intuitive network that adapts, predicts, learns and protects. no other company can do what we do – you can’t put us in a box!

but “digital transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)
day to day, we focus on the give and take. we give our best, we give our egos a break and we give of ourselves (because giving back is built into our dna.) we take accountability, we take bold steps, and we take difference to heart. because without diversity of thought and a commitment to equality for all, there is no moving forward.

so, you have colorful hair? don’t care. tattoos? show off your ink. like polka dots? that’s cool.
#li-dk21
#li-priority",Cisco,Marketing
241,Technical Consulting Engineer - Enterprise HTTS (Premium Technical Support),"
problem solver: you know how to address problems. you are analytical in your approach.
technical hard worker: obviously, you are an authority in your technology field. you represent the following:
have 5-7 years practical experience in configuring, supporting, and fix networks
have prior customer support experience in enterprise technologies
have in-depth knowledge of the following areas: enterprise cisco products, routing and switching technologies.
represent the skills in unix and scripting or automation.
are skilled in effective troubleshooting and analytical thinking.
have minimum of ccnp or ccie written. full ccie is helpful.
require minimal direction and provide guidance to lower level engineers
emotional intelligence and soft skills master: be able to keep customers happy and stress levels down during difficult situations. you have a passion for customer satisfaction and dream about customer success.
quick learner: you demonstrate a proficiency and appetite for learning new technologies, and applying this to work with customer issues remotely to drive customer satisfaction.
team collaboration: you are not alone. your team members and you form a family together. you will collaborate with top talents across cisco.
soft-skills: you have good communication skills. are able to communicate optimally both verbally and in writing (in english)
education: you are bachelor's (or master of science) or foreign degree equivalent in computer science, computer engineering, electrical engineering or related field.
wow – already a lot! we will be very impressed if you can also show programming skills and automation experience.

we are cisco
#wearecisco, where each person is unique, but we bring our talents to work as a team and make a difference powering an inclusive future for all.
we embrace digital, and help our customers implement change in their digital businesses. some may think we're ""old"" (37 years strong) and only about hardware, but we're also a software company. and a security company. we even invented an intuitive network that adapts, predicts, learns and protects. no other company can do what we do - you can't put us in a box!
but ""digital transformation"" is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)
day to day, we focus on the give and take. we give our best, give our egos a break, and give of ourselves (because giving back is built into our dna.) we take accountability, bold steps, and take difference to heart. because without diversity of thought and a dedication to equality for all, there is no moving forward.
so, you have colorful hair? don't care. tattoos? show off your ink. like polka dots? that's cool. pop culture geek? many of us are. passion for technology and world changing? be you, with us!",Cisco,Marketing
242,Technical Consulting Engineer – DNA/ SDA,"?
as a technical support engineer you have:
solid understanding of modern enterprise networks,
ability to isolate the issue to specific network/software component and come up with feasible workaround / fix.
experience with routing protocols (ospf, isis, bgp)
basic knowledge of linux operating system,
ability to quickly learn new or unfamiliar technology and products using documentation and internal resources and apply that knowledge in real world situations.
skills to work independently as well as in very diverse team environment.
we'll be very impressed if you can also show one of these:
knowledge and experience with modern switching products (catalyst 9000 series),
understanding of modern network constructs (vxlan) and protocols (mp-bgp, lisp),
hold a current valid industry recognizable accreditation (ccna, ccnp, ccie),
basic knowledge of any programming language (preferably python) and rest apis,
understanding of docker and kubernetes.
what’s in it for you?
you will become industry leading top networking expert with exceptional world-class problem solving and network troubleshooting skills. in tac each new case brings a new challenge and a new customer with a new network infrastructure to troubleshoot.
you will get targeted training helping you to ramp up your knowledge based on a multiple phased learning plan.
the training process spans across many months and includes experience not available outside the tac organization. you will also get a personal mentor to guide you and to support you during the initial months to ensure your success.
we are cisco
#wearecisco, where each person is unique, but we bring our talents to work as a team and make a difference powering an inclusive future for all.
we embrace digital, and help our customers implement change in their digital businesses. some may think we're ""old"" (37 years strong) and only about hardware, but we're also a software company. and a security company. we even invented an intuitive network that adapts, predicts, learns and protects. no other company can do what we do - you can't put us in a box!
but ""digital transformation"" is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)
day to day, we focus on the give and take. we give our best, give our egos a break, and give of ourselves (because giving back is built into our dna.) we take accountability, bold steps, and take difference to heart. because without diversity of thought and a dedication to equality for all, there is no moving forward.
so, you have colorful hair? don't care. tattoos? show off your ink. like polka dots? that's cool. pop culture geek? many of us are. passion for technology and world changing? be you, with us!",Cisco,Marketing
