,job_title,job_desc,company,category
401,Software Engineer,"

- you are excited about developing cloud-native solutions to network and security problems.
- you have strong programming skills and are passionate about both building and running applications.
- you are a natural problem-solver and trouble-shooter
- you have the ability to think creatively and are self-motivated
- you love working together as a team and have a desire to speak up and share ideas

 you have years of experience with,
●       building software engineering teams
●       building and running large-scale distributed systems
●       linux internals and the open source stack
●       working with c/c++, go, python, bash
●       networking, sla
          /switching, l3/l4, tcp/ip
●       devops, sre, and agile practices; iterative development
●       cloud-native architectures, microservices and cloud applications
●       continuous integration and continuous deployment
●       monitoring and observability tools and techniques
●       working with web proxies
●       zero trust network access (ztna)



 about cisco

 we connect everything: people, processes, data, and things. we innovate everywhere, taking bold risks to shape the technologies that give us smart cities, connected cars, and handheld hospitals. and we do it in style with unique personalities who aren’t afraid to change the way the world works, lives, plays and learns. we are thought leaders, tech geeks, pop culture aficionados, and we even have a few purple haired musicians. we celebrate the creativity and diversity that fuels our innovation. we are dreamers and we are doer",Cisco,Software engineering
402,iOS Developer - AppDynamics - 3 - 6 Years,":
   2+ years experience developing ios applications and services with a solid understanding of runtime, application optimization, networking libraries and build processes
   experience in objective c, swift
   experience modern native mobile development tools and systems (xcode, cocoapods, spm, etc.)
   experience working with sql and nosql distributed databases
   solid understanding of micro service architectures, principles and patterns
   sound knowledge of data structures, algorithms and other computer science basics
   professional proficiency in java/j2ee and object-oriented development
   experience with aws, kubernetes and modern ci/cd platforms
   ba/bs in computer science or master’s preferred.
 ",Cisco,Software engineering
403,Test Automation Engineer,"

you are able to create test scenarios based upon user stories in partnership with team members. you have a deep understanding of networking and distributed systems. you can work with leadership and other test team members create and enforce quality standards. you know how to develop and execute test cases in a fast paced, collaborative environment, and you work well with a diverse set of team-members to find new and innovative solutions to problems. you have the ability to derive quality metrics from the development environment.

minimum requirements:

5+ years of software testing experience
demonstrated ability in writing automated tests in a distributed environment
experience using open source performance/load testing tools (e.g. gatling, grinder, jmeter)
5+ years working in test environments that require networking and tcp/ip skills
proven knowledge of linux os
3+ years writing test automation frameworks (e.g. cucumber, gherkin, turnip, junit, etc.)

",Cisco,Software engineering
404,Network Consulting Engineer - Service Provider,"
you are a consultant (yes in “all caps”). you have strong advisory, consulting and interpersonal skills coupled with deep technology skills in cisco data center switching and cisco routing and switching platforms.  you will be ""cisco's face to the customer"", working in a fast-paced, high-impact environment as a visible contributor delivering on our commitments. you are a creative problem solver, comfortable with challenging the status quo and rapidly responding to escalated issues and urgent customer demands. you are an innovator who is always learning in an ever-evolving technical field.  you are a team player, ready to put your strengths at the service of the team to lift the team’s performance.
roles & responsibilities:
based on project requirements, consults and works with customers and cisco stakeholders to plan, design, install, configure, integrate and optimize cisco’s suite of products, services to accelerate business outcomes.
provides technical expertise and guidance to resolve complex customer problems.
align and drive focused work with customer's business strategy and objectives.
present and articulate to executives and individual contributors the status and business value of cx consulting and business critical services on a regular basis
engage cross-functional cisco resources to ensure comprehensive, coordinated, and unified support experience
drives architectural, design and integration engineering for complex network infrastructure solutions.
assists customers in analyzing and adopting best practices for configuration, software lifecycle management, network health, and security.
builds and maintain consultative / trusted advisor relationship with clients
performs problem analysis and acts as technical specialist for the complex deployments and provides highest-level crisis management.
solve complex, multi-functional technical issues that cross boundaries over many disparate products technologies.
develop internal relationships with the cisco business units and development engineers to further customer specific issues
training and mentoring other consulting engineers
desired education, skills, and certifications
bs in a technical field (cs/ee preferred) or equivalent plus 8+ years related experience.
expert level (ccie preferred) in route & switch or service provider.
must have solid network design skills, with strong knowledge of networking fundamentals
hands on experience in deploying and supporting cisco ios-xr, ios-xe and ios software.
sp routing platforms: asr9k, ncs5k, cisco 8000 and other cisco routing & switching platforms
data center platforms: nexus 9k and nexus family a plus.
ip routing, internetworking, mpls, lan switching, mpls (l2/l3 vpn/vrf-lite) and mpls-te, bgp, isis, ospf, eigrp, inter-as routing, qos, ipv6, ip slas, rpvst+, mst, pim, dmvpn, getvpn, netflow.
working knowledge of yang models, netconf, and gnmi/gnoi
has moderate to advanced knowledge of software programmability, automation, orchestration, virtualization
prior scripting, python, and/or linux experience highly desired.
ability to apply critical thinking to function effectively in ambiguous circumstances.
successfully communicates difficult concepts. guides, influences and persuades others either internally and externally
",Cisco,Software engineering
405,CPX UI Architect-Eng,"
your passion is crafting delightful user experiences, specializing in the front-end. you love improving the efficiency and quality of code. you have deep knowledge of your domain and ability to learn and adapt to changing needs and priorities. staying on top of current trends in web development is likely a hobby! while you have quite a bit of knowledge of how things work, you are also humbled by those with different perspectives and the incredible value they add to your work.
what you need to be successful:
expert level knowledge of html, javascript/typescript and css/scss.
have used modern ui frameworks and understand the pros/cons; particularly angular.
in-depth understanding of component-based architecture, state flows and state management techniques; ngrx preferred.
experience optimizing web applications for performance, security, and scalability.
have the ability to break down complex technical problems, discuss them with peers and come to a solution.
mentorship of other developers either in 1:1s and/or in public forums.
you may be good at:
serverless technologies like aws lambda, firebase functions.
ci/cd tools such as circleci or github actions.
trunk based development.
testing frameworks like cypress and jest.
build systems like nx and lerna.
feature flagging such as splitio and launchdarkly.
analytics tools such as google analytics, mixpanel, pendo or others.
",Cisco,Software engineering
406,"Software Engineering Manager, Cloud and Enterprise Agents - ThousandEyes","who we are
the name thousandeyes was born from two big ideas: the power to see what’s not ordinarily possible, and the ability to collect intelligence from vantage points as diverse and global as the internet. as organizations depend on cloud services, the internet has become their defacto network connecting cloud applications to users. our internet and cloud intelligence platform is like a ‘google maps of the internet’, providing the only collectively powered view of digital experiences end-to-end. we enable our customers made up of the world’s largest and fastest-growing brands, to identify problems before they impact revenue, brand reputation, or employee productivity.
in august 2020, cisco systems completed the acquisition of thousandeyes, which now forms the thousandeyes business unit within cisco’s network services business group, and is a foundational component of cisco’s growing observability business.
about the role
the goal of the cloud and enterprise agents team is to provide a real-time network monitoring platform that measures, correlates, and visualizes synthetic data about global network conditions. this data allows our customers to gather performance metrics about network services and servers that they depend on and make informed decisions about how to take action should something go wrong. as a senior manager on the cloud and enterprise agents team, your team will be responsible for maintaining critical platforms and you'll be helping the team face our two main challenges: keeping up with the ever-increasing amount of data gathered by our agents, and making this information more actionable for our customers.
qualifications
have led a team of 4 - 8 engineers, and have 4+ years of software engineering management experience
can provide strong technical vision for your team and ensure consistent delivery on objectives
have experience formulating a team's technical strategy and roadmap; you've collaborated and partnered effectively with several other teams to execute on shared goals
have 5+ years hands on experience building enterprise software products, especially those that use distributed system architectures 
have experience building products, and have successfully taken significant enhancements and features from inception to production
are a strong proponent of agile software methodologies, such as scrum, and engineering principles such as test driven development
understand how to balance tactical needs with strategic growth and quality-based initiatives that can span multiple quarters
previous hands-on experience working with technologies similar to those in our development environment e.g. java, aws, kubernetes and kafka..

why cisco
#wearecisco, where each person is unique, but we bring our talents to work as a team and make a difference powering an inclusive future for all.
we embrace digital, and help our customers implement change in their digi",Cisco,Software engineering
407,Senior Database Reliability Engineer - ThousandEyes,"
ability to design and implement scalable and well tested solutions, with focus on datastores.
ability to write high quality code in python, go, or equivalent languages.
strong infrastructure as code skills, ideally with terraform and kubernetes.
good knowledge of cloud provider managed services (ideally aws), and how they can be leveraged in our context.
good understanding of unix/linux systems, t",Cisco,Software engineering
408,"Talos Security Operations Engineer, Remote US","
you are a self-starter (cliché, but really what we are looking for) who can be counted on to be consistent, thorough, and systematic in securing our platform and services. you can solve problems with a rational, logical approach and are comfortable working in a rapidly changing technical landscape. you are also motivated to learn new tools and technologies with a focus on how they impact the security posture of the environment.

at minimum, we expect you to have:
typically, a bachelor’s in computer science or related technical field + 5 years related experience or a masters + 3 years related experience, or equivalent experience.  
3+ years’ experience working in it/information security, or other type of organization where your primary job responsibilities were focused on security
expertise in the following areas:
working in an agile environment with devops teams
enterprise it security principles, including identity and access management, compliance, systems design/architecture, defense in depth
securing linux/unix/bsd operating systems
python (strongly preferred), bash, or other scripting for integration and automation
deploying to & securing cloud and virtual environments (aws, vsphere, etc.)
configuration management and automation tools, preferably ansible, terraform
network security principles, including firewalls, load balancers, web proxies
os and application vulnerability scanning tools (e.g., qualys, tenable, burp, zap, etc.)
log analysis and investigation
proven understanding of web apis, both from a security testing standpoint as well as using to build scripts/tools and perform analysis tasks
additional desired qualifications:
automation of monitoring for security, using tools like prometheus, splunk, datadog, etc.
experience with any combination of our core technologies: hadoop, spark, kafka, clickhouse
cybersecurity-related certification(s), including ccsp, cissp, cism, ceh, etc.
",Cisco,Software engineering
409,Information Security Engineer,":
it is important that you have passion to learn technologies, can communicate clearly and effectively with the distributed team, possess good critical thinking and analytical skills, and have the ability to stay focused while working under pressure.
  at a minimum, we require:
ping experience is a must, okta experience beneficial.
experience with web application security platforms, single sign on, authentication, authorization, federation technologies, saml, oauth, openid, pen testing
ability to work with the web application security program team on various time-sensitive client facing projects
review and implement client requirements for cloud service provider work using various federation standards
python and software development experience.
7+ years in it industry successfully delivering in an enterprise environment.
bs computer science, computer engineering, electrical engineering, or a related major such as math, physics.
  additional qualifications may include:
azure, aws, gcp cloud technologies.
identity management platforms and processes, i.e., sailpoint, cyberark, ping and others.
familiarity with directory, zero trust architecture and implementation.
agile software development.
experience with monitoring or logging analysis tools (system center operations manager, splunk). 
 ",Cisco,Software engineering
410,Site Reliability Engineer - Mulesoft (1390524),":
minimum 5 years of it engineering work experience.
must have 3 years of experience with api development using rest and soap. familiarity with authentication and authorization in relation to api and different identity and access management systems like ping, okta, duo.
experience using api management and integration platforms like tibco mashery, mulesoft and layer 7. familiarity with api administration and configuration on api management platforms.
familiarity with linux, mulesoft anypoint studio and raml
familiarity with key concepts in security idp, oauth, saml etc. and open api specification.
excellent trouble-shooting skills using splunk, appdynamics etc.
api development experience using any programming language preferably java, golang, python.
continuous integration experience (jenkins, git, bitbucket, udeploy).
helpful skills:
experience working with agile scrum and kanban teams.
",Cisco,Software engineering
411,React/UI Engineer (1383755)," and experience
7+ years of solid hands-on software development experience with a focus on continuous delivery and deployment, enterprise application development, and cloud automation
software programming experience in one or more programming languages: javascript, reactjs & redux
a proven track record with sdlc tooling
experience building cloud-based application using micro-services and deploying in containerized environments
excellent knowledge of building cloud-native and server-side restful applications, apis and automation tools
strong database experience: sql (mysql, postgresql), nosql (elasticsearch, mongodb, redis)
understanding of software design patterns, sdlc, test driven development (tdd), continuous integration and continuous delivery
a drive to get things done in a highly collaborative and agile development environment
strong analytical and problem-solving skills
strong communication and collaboration skills with ability to engage and influence
5+ years of building user interfaces for rich, interactive, enterprise web applications
bachelor’s degree in cs/ce/ee, user experience, information science, product or digital design, or equivalent is required.
",Cisco,Software engineering
412,Tech Systems Engineering Technical Leader(1383747),"ributed systems using standard git-ops model
experience in managing infrastructure as a code using tools like jenkins, confd. some exposure to ansible, terraform, kustomize and conjur
experience api testing tools such as postman, curl, soapui etc.
must have experience in unix / shell scripting through an agile development life cycle.
must have knowledge of kubernetes/rancher, rest, oauth, saml, oidc.
knowledge of infrastructure and application monitoring technologies such as prometheus, alertmanager, grafana, sciencelogic, appdynamics and splunk
experience with and cloud native application development.
preferred qualifications
5 years of experience configuring and supporting enterprise messaging platforms such as apache kafka and confluent kafka.
5+ years experience with building large scale distributed software systems
proven understand of java and understanding of operational sla
extensive hands-on experience with system administration of associated platforms
behavioral competencies
must be a team player and work well in small and large group environments.
must be highly driven and motivated with high level of initiative.
must have excellent written and verbal communication and interpersonal skills.
",Cisco,Software engineering
413,Software Engineer Invoice to Cash and Revenue Team 1390752,"

both your stakeholders and your teammates consider you a go-to person for solving business problems and managing day to day operations with the most efficient and state of the art solutions on all finance applications. as a result, you have a winning record of improving the systems and processes with, out of the box thinking and innovative solutions to deliver unprecedented operational efficiencies and productivity savings.

bachelor’s degree in engineering or computer science
8-10 years of software development experience in building business applications, integrations, preferably in finance.
knowledge of invoice to cash, revenue processes with focus on subscription and recurring business models
proficient in software development lifecycles, agile delivery methods and devops proven experience with finance erp (preferably oracle ebs r12), erp cloud, application integration, soa/bpel, third party integrations.
proficiency in oracle db, pl/sql, java, web services, rest api’s, performance tuning
familiarity with mean stack, cloud native technologies, kafka, unix scripting, python. experience with continuous integration/continuous delivery, control-m scheduling would be an asset.

",Cisco,Software engineering
414,Engineering Technical Leader,"
experience in architecting and delivering multi-tenant, distributed applications running on public cloud infrastructure such as aws, azure or gcp.
experience with architecting and developing microservices, domain driven design and cloud deployment patterns
experience architecting solutions in a cloud environment for high availability, failover, backup & recovery, dr
good understanding of some of the cross-cutting concerns such as identity management, authorization, billing & subscription, feature management
experience with kubernetes, docker, containerization, l7 networking, public cloud networking
exceptional communication, interpersonal, and organizational skills
curious and a genuine desire for learning new technologies and developing new ideas
someone who takes strong ownership of their work, and is committed to building successful products
desired skills
knowledge of continuous integration & delivery, release management, test driven development, and lean/agile development methodologies like scrum/kanban
#wearecisco, where each person is unique, but we bring our talents to work as a team and make a difference powering an inclusive future for all. 
we embrace digital, and help our customers implement change in their digital businesses. some may think we’re “old” (36 years strong) and only about hardware, but we’re also a software company. and a security company. we even invented an intuitive network that adapts, predicts, learns and protects. no other company can do what we do – you can’t put us in a box!
but “digital transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)
day to day, we focus on the give and take. we give our best, give our egos a break, and give of ourselves (because giving back is built into our dna.) we take accountability, bold steps, and take difference to heart. because without diversity of thought and a dedication to equality for all, there is no moving forward.
so, you have colorful hair? don’t care. tattoos? show off your ink. like polka dots? that’s cool. pop culture geek? many of us are. passion for technology and world changing? be you, with us! 

#hiring #li_recruiter",Cisco,Software engineering
415,Senior Cloud Software Engineer,"r employer and the brand you represent. everything is converging on the internet, making networked connections more meaningful than ever before in our lives. our employees' groundbreaking ideas impact everything. here, that means we take creative ideas from the drawing board to dynamic solutions that have real world impact. 
you'll collaborate with cisco leaders, partner with mentors, and develop incredible relationships with colleagues who share your interest in connecting the unconnected. you'll be part a team that cares about its customers, enjoys having fun, and you'll take part in changing the lives of those in our local communities. come prepared to be encouraged and inspired.
are you passionate about solving dynamic cybersecurity problems? how about building systems to handle tons of data that is constantly growing? come join cisco’s talos data analytics and engineering organization.
who we are
the talos data analytics and engineering organization plays a pivotal role in providing critical security intelligence, data, and tools to both cisco security research teams and customers.
role and responsibilities
we are looking for an outstanding senior software engineer to help develop our products, e.g., a highly motivated, disciplined, creative, and ambitious engineer to deliver high-availability, high-performance web and data services.
you have a track record of success, an excellent work ethic, and a can-do attitude. you have the passion to go after complex technical challenges and hold yourself and others to the highest standards. you truly believe that the whole is greater than the sum of the parts. you demonstrate your dedication to having a positive impact on the team through your daily interactions with members of your team. you deliver results, and foster integrity and trust.
requirements
typically, bachelors and 7 years of related experience or masters and 4 years of related experience, or equivalent experience.  
in depth experience with building and operating highly available and distributed cloud saas platforms
5+ years of hands-on experience with programming in python, java
hands-on experience with large-scale, distributed systems, and nosql databases
someone coming for full stack background.
experience administering linux, comfortable with bash, data analytics
experience with managing well performing data streams, databases, data stores
hands-on experience with cloud infrastructures such as aws, google compute, or azure.
experience running docker containers
familiarity with api driven software architecture.
familiarity with datadog/appdynamics for observability
good to have:
experience with infrastructure automation using terraform
experience building packages for ci/cd pipelines
familiarity with federal compliance requirements (soc2 and/or fedramp) in a devops environment
",Cisco,Software engineering
416,Software Engineer I (Full Time) United States," 
including but not limited to a graduate/upcoming graduate of a technical degree or certification program from a technical boot camp, apprenticeship, community college or 4-year university. 

up-to-date on programming and scripting languages: c/c++, python, java 
 knowledge of linux, networking concepts, os fundamentals, embedded development, and/or ml 
 hands on qa, testing, and/or debugging skills 
 experience with databases, web application development, and web services 
 eligible to start july/august 2023 
 able to legally live and work in the country for which you’re applying, without visa support or sponsorship 
 ",Cisco,Software engineering
417,Software Engineer II (Full Time) United States," 
including but not limited to a graduate/upcoming graduate of a technical degree or certification program from a technical boot camp, apprenticeship, community college or 4-year university. 
 up-to-date on programming and scripting languages: c/c++, python, java 
 knowledge of linux, networking concepts, os fundamentals, embedded development, and/or ml 
 hands on qa, testing, and/or debugging skills 
 experience with databases, web application development, and web services 
 ",Cisco,Software engineering
418,Software Engineer,"
  8-10 years of software development experience in building business applications, integrations, preferably in finance.
bachelor’s degree in engineering or computer science
experience and proven track record in building/supporting/scoping solutions with hybrid cloud implementation and integration.
proficient in software development lifecycles, agile delivery methods and devops proven experience with finance erp (preferably oracle ebs r12), erp cloud, application integration, soa/bpel, third party integrations.
proficiency in oracle db, pl/sql, java, web services, rest api’s, performance tuning
familiarity with mean stack, cloud native technologies, kafka, unix scripting, python. experience with continuous integration/continuous delivery, control-m scheduling would be an asset.
web service development, microservices apps, distributed systems, cloud infrastructure, continuous integration, and devops. is preferred
exposure to test automation.
good understanding of finance functions - including invoicing, revenue.
  who you'll work with
when you work with us, you’ll be part of a highly empowered collaborative “future it” team who's passionate about the use of technology to deliver unprecedented business outcomes. you will work with business partners, internal and external partners, cisco’s outsourced partners, and cross-functional teams.
you are a results-oriented teammate who leads by example, holds self-accountable for performance, takes complete ownership, and champions all aspects of customer and project initiatives. you should be able to think creatively to find the optimal solution to problems and always be ready to learn new technology, tools, and process.
    ",Cisco,Software engineering
419,"Software Engineer - C, Python, Linux","
our minimum requirements for this role:
● five years of software development experience
● solid understanding of computer science fundamentals and software engineering with an aptitude for learning new technologies
● strong knowledge of programming and scripting languages
● possess creative problem-solving skills with excellent troubleshooting and debugging skills 
● experience in establishing and sustaining excellent relationships with the extended team
● excellent verbal and written skills

",Cisco,Software engineering
420,Senior Software Engineer (1371900),"a bachelor’s degree in computer science, a related field, or relevant work experience.
minimum qualifications
bachelor’s degree in computer science, a related field, or relevant work experience.
intermediate understanding in areas of computer science such as algorithms, data structures, object oriented design, databases.
experience with enterprise distributed systems.
experience with infrastructure, such as operating systems (linux), storage devices, databases, and networking technologies.
working knowledge of hybrid cloud technologies, devops and agile
deep understanding of secure computing practices.
preferred qualifications
5+ years of software development using programming languages such as python
proficient in general purpose programming languages (python, golang, java, javascript) and development technologies (git, jira). and database technologies such as relational (e.g. oracle, mongodb, mysql, postgresql, etc.)
proficient in hybrid cloud and container technologies such as openstack, aws, gcp, azure, kubernetes, and apis.
proficiency of ci/cd tools, security approach and orchestration/configuration management/infrastructure as code tools such as terraform, ansible, puppet, etc.
experience with full stack app/api development, unix/linux environments, distributed and parallel systems, cloud provider services, and/or container technologies.
experience developing software and tools in support of design, infrastructure, and technology platforms, including applications, operating systems, databases, cloud-based and internet-related tools.
proficiency with unit/functional test automation.
proficient in debugging procedures.
ability to work efficiently as part of a collaborative team.
proficient in written and oral communication skills.
comfortable in fast-paced and dynamic environments
",Cisco,Software engineering
421,Technical Lead - ISE (1385842),"you provide systems/product training in written and presentation form, such as chalk talks, web pages, white papers, tech zone and cisco support community participation, cisco live, ebcs, etc.
you effectively utilize lab setups to debug broad and complex problems and submit complete bug reports while monitoring reports of other engineers for quality. you provide input to engineering and product organizations for future product development. you can continuously develop the talent pipeline within our service delivery teams.
  minimum qualifications
you've achieved a bachelor’s degree in electrical or computer engineering, computer science or have equivalent industry experience.
you have expert level knowledge of security platforms & technologies and of the cx organization overall (typically 5+ years).
a ccie certification is highly desired, but not required.
cyber security or devops certification desired, but not required.
you can demonstrate a broad knowledge and extensive hands-on experience with cisco platforms used in cisco secure identity services engine and access management and related technologies and protocols used in networks.
you have excellent analytical skills on a broad range of cisco platforms, including but not limited to cisco secure ise.
understanding of cisco architectures and platforms means you can effectively and efficiently problem solve
your written and verbal communication, and presentation skills are excellent.
  desired skills
you have experience interacting with development engineers and escalation teams supporting security/ise technologies.
you've had experience as the technical support lead on high profile and time-critical customer problems where cisco is at risk, such as cap cases.
you've been successful in working with development to correct defects in our products.
effective planning, prioritization, and organizing skills are your primary attributes.
a notable track record for crisis management skills.
    cisco is an affirmative action and equal opportunity employer, and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, national origin, genetic information, age, disability, veteran status, or any other legally protected basis.
cisco will consider for employment, on a case-by-case basis, qualified applicants with arrest and conviction records.
  we are cisco
#wearecisco, where each person is unique, but we bring our talents to work as a team and make a difference. here’s how we do it.
we embrace digital, and help our customers implement change in their digital businesses. some may think we’re “old” (30 years strong!) and only about hardware, but we’re also a software company. and a security company. a blockchain company. an ai/machine learning company. we even invented an intuitive network that adapts, predicts, learns, and protects. no other company can do what we do – you can’t put us in a box!
but “digital transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)
day to day, we focus on the give and take. we give our best, we give our egos a break and we give of ourselves (because giving back is built into our dna.) we take accountability, we take bold steps, and we take difference to heart. because without diversity of thought and a commitment to equality for all, there is no moving forward.
so, you have colorful hair? don’t care. tattoos? show off your ink. like polka dots? that’s cool.",Cisco,Software engineering
422,Software Engineer - C Programming and Routing Protocols,"

you're a software engineer and you'll get involved in design and development of customized networking environment for some key system software. you'll be part of a diverse team responsible for delivering quality code for large sophisticated systems requirements. open communications, empowerment, innovation, teamwork and customer success are the foundations of the team with ""pay for performance"" culture. thus, you set your own limits for learning, achievements and rewards.


skills
msee/cs with 2+ or bsee/cs with 4+ years of related experience is required. 
proficient in c programming 
experience with software algorithms and data-structures that are used to build scalable and efficient systems. 
in-depth experience crafting networking systems with knowledge of routing infrastructure or lan/wan protocols. 
experience in design and development in any of the unicast routing protocols, mpls signaling protocols, tcp/ip applications. 
hands on experience on switch/router hardware/software embedded system environment preferred
strong problem solving and software development/troubleshooting skills.
knowledge in crafting software with multi-threading, event handling and state machines 
good knowledge on modern operating system design such as multitasking, kernels, filesystems, etc. 
possess creative analytical skills and excellent troubleshooting/debugging skills 
experience in establishing and sustaining excellent relationships with the extended teams 
excellent verbal, written, and interpersonal skills 


",Cisco,Software engineering
423,"MS Test lead Automation Engineer, Meraki - India (Python/Ruby)","meraki’s vision:

simplicity. at cisco meraki, we believe that by simplifying powerful technology we can free passionate people to focus on their mission. our cloud managed products are making it easier, faster, and smarter. simplified and smarter networking means that businesses run more smoothly, and more people have reliable access to the information they need.

about the team:

you will join the test automation team that is fully embedded within software engineering. we handle all types of projects surrounding the quality of our ms switching portfolio by leveraging our in house automation framework. this includes development of tests for cutting edge new features spanning from the access layer to the core, as well as developing the testing framework itself to support new use cases and workflows.

the opportunity:

our products are used in over a million networks and our customers rely on our products to serve ten of millions of people. with the large footprint that we have, quality is our highest priority. we are looking for a test automation engineer who is as passionate about quality as we are. your contributions will make a direct impact to the success of our business.

 a day in the life of a test automation engineer:

 you may design a testbed from the ground up that has the ability to change topologies on the fly. you will have an in-house automation framework at your disposal as well as apis to hook into for further automation. you will have the autonomy to craft and implement a solution as well as the knowledge and experience of team members to help you along the way.

 in addition to software testing, you may have a chance to work on our latest hardware appliances from an early phase of development. you will get to learn some of the cool technologies inside the box. through testing, you will gain firsthand knowledge about the performance and be able to guide the team in improving the quality before we release the product.

 you are an ideal candidate if you have:

 * 

 bs or ms in computer science or a related field or equivalent experience
 * 

 5+ years of experience in computer networking focus role
 * 

 proficiency in scripting languages such as ruby or python
 * 

 strong knowledge of core network protocols like tcp/ip, dhcp, dns, vlans, etc.
 * 

 passionate about automation testing

 bonus points if you have:

 * 

 worked with layer 3 dynamic routing protocols like ospf, bgp, pim, etc.
 * 

 experience with sql and other database concepts
 * 

 experience in scaling or performance testing using equipment such as ixia or spirent
 * 

 worked with virtualization or container technology, such as esxi, xen, docker, etc.
 * 

 used development infrastructure tools such as jenkins, git, gerrit, and jira

 cisco covid-19 vaccination policy

 the health and safety of cisco's employees, customers, and partners is a top priority. our goal is to protect and mitigate the spread of covid-19 infection for strong business resiliency during the pandemic. therefore, cisco requires all new hires to be fully vaccinated against covid-19 in the u.s., unless otherwise prohibited by applicable law, and in countries where covid-19 vaccination is legally required. the company will consider legally required accommodations/exceptions for medical, religious, and other reasons as per the requirements of the role and in accordance with applicable law. additional information will be provided to candidates about the requirements and accommodation process at the offer time based on region

 cisco is an affirmative action and equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, national origin, genetic information, age, disability, veteran status, or any other legally protected basis. cisco will consider for employment, on a case by case basis, qualified applicants with arrest and conviction records.

 at cisco meraki, we don't just accept difference - it's one of our key values. everybody in means we listen to each other's opinions. everybody is accepted and valued here, and we are a team that works as one towards our goals. we recognize that diverse teams make the strongest teams, and we encourage people from all backgrounds to apply.",Cisco,Software engineering
424,Network Support Engineer Intern - Summer FY23 Internship (Meraki),"in-person summer internship (may - august, full-time) based in the meraki chicago, il or san francisco, ca office 

cisco meraki business unit
at cisco meraki, our network support engineering team troubleshoots cases that cover the entire meraki product line, including our wireless access points, security appliances, cameras, switches, and systems manager application!

the network support internship allows individuals to explore the wonders of networking by developing an understanding of networking fundamentals through structured classroom instruction, packet tracer exposure, labs, and troubleshooting scenarios instructed by a meraki intern instructor/mentor.

with a steep learning curve and a fun, fast paced work environment, our interns come out of the program with a deeper understanding of networking, stronger problem-solving skills, and a mastery of customer support.

you will…
participate in and successfully complete structured classroom workshops specific to core ccna preparation administered by a meraki instructor
work through lab assignments via packet tracer, netacad labs, and meraki troubleshooting labs to learn the foundations of networking and troubleshooting
gain an understanding of the networking field by participating and engaging in various courses
assist with lab testing work as needed for meraki products
identify issues suitable for entry in the meraki knowledge base
effectively communicate with third parties such as partners and customers regarding technical issues and customer service inquiries, both orally and in writing
collaborate with other support team members to fix network outages, misconfigurations, and complex networking issues of customers’ devices
read and analyze packet capture using wireshark
you are….
pursuing an associate's degree or are a junior or senior pursuing a bachelor's degree with a computer science, information technology, networking, systems administration, or a related field from an accredited university. individuals who have completed a relevant networking bootcamp within the last 6 months will also be considered. individuals pursuing a master’s degree will not be considered 
hardworking and interested in exploring the networking field
passionate to assist and problem-solve with customers
able to strategically and critically think about how to look for solutions, willing to be pushed outside your knowledge areas, and eager to learn and find solutions
an efficient communicator and problem-solver
networking certifications a plus: ccna, ccnp cwna, etc.
experience supporting or testing lans, vlans, wlans, vpns, nat devices, &/or dhcp servers is a plus
comprehension of networking protocols, including tcp, stp, arp, ethernet, ospf, etc. is a plus
preferred experiences within helpdesk, technical call center, desktop support, or past networking experiences preferred, but not required. 
authorized to work in the u.s. without requiring sponsorship now or in the future 

cisco is an affirmative action and equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender, sexual orientation, national origin, genetic information, age, disability, veteran status, or any other legally protected basis. cisco will consider for employment, on a case by case basis, qualified applicants with arrest and conviction records.

at cisco meraki, we’re challenging the status quo with the power of diversity, inclusion, and collaboration. when we connect different perspectives, we can imagine new possibilities, inspire innovation, and release the full potential of our people. we’re building an employee experience that includes appreciation, belonging, growth, and purpose for everyone.",Cisco,Software engineering
